date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:53:49	1175/1175	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/the-inner-west/the-ab-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/the-inner-west/the-ab-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/the-inner-west/the-ab-hotel/)
21:53:49	1185/1185	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/the-inner-west/the-coopers-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/the-inner-west/the-coopers-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/the-inner-west/the-coopers-hotel/)
21:53:50	1205/1205	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/the-inner-west/the-duke-of-edinburgh-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/the-inner-west/the-duke-of-edinburgh-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/the-inner-west/the-duke-of-edinburgh-hotel/)
21:53:50	52463/52463	---MC-	200	added ('OK')	text/html	date:Fri,%2004%20Nov%202011%2010:53:51%20GMT	http://www.sydneyhappyhour.com/sydney-bars/greater-western-sydney/central-hotel/	www.sydneyhappyhour.com/sydney-bars/greater-western-sydney/central-hotel/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/the-inner-west/the-duke-of-edinburgh-hotel/)
21:53:51	1189/1189	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/the-inner-west/the-riverview-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/the-inner-west/the-riverview-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/the-inner-west/the-riverview-hotel/)
21:53:51	1173/1173	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/the-inner-west/the-roxbury/feed/	www.sydneyhappyhour.com/sydney-bars/the-inner-west/the-roxbury/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/the-inner-west/the-roxbury/)
21:53:52	1189/1189	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/the-inner-west/the-town-hall-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/the-inner-west/the-town-hall-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/the-inner-west/the-town-hall-hotel/)
21:53:52	1803/1803	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/the-inner-west/tommys-beer-cafe/feed/	www.sydneyhappyhour.com/sydney-bars/the-inner-west/tommys-beer-cafe/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/the-inner-west/tommys-beer-cafe/)
21:53:53	1183/1183	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/the-inner-west/universale-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/the-inner-west/universale-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/the-inner-west/universale-hotel/)
21:53:53	1183/1183	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/jacksons-on-george/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/jacksons-on-george/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/jacksons-on-george/)
21:53:54	1157/1157	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/v-bar/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/v-bar/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/v-bar/)
21:53:54	1157/1157	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/ambar/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/ambar/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/ambar/)
21:53:55	1187/1187	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/aurora-bar-lounge/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/aurora-bar-lounge/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/aurora-bar-lounge/)
21:53:55	1171/1171	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/aurora-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/aurora-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/aurora-hotel/)
21:53:56	1161/1161	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/bar-333/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/bar-333/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/bar-333/)
21:53:56	1161/1161	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/bar-ace/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/bar-ace/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/bar-ace/)
21:53:57	3892/3892	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/bar-century/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/bar-century/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/bar-century/)
21:53:57	1167/1167	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/bar-europa/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/bar-europa/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/bar-europa/)
21:53:58	1202/1202	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/belgian-beer-cafe-the-rocks/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/belgian-beer-cafe-the-rocks/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/belgian-beer-cafe-the-rocks/)
21:53:58	1197/1197	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/bentley-restuarant-bar/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/bentley-restuarant-bar/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/bentley-restuarant-bar/)
21:53:59	1165/1165	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/cargo-bar/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/cargo-bar/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/cargo-bar/)
21:54:00	2098/2098	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/central-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/central-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/central-hotel/)
21:54:00	52579/52579	---MC-	200	added ('OK')	text/html	date:Fri,%2004%20Nov%202011%2010:54:01%20GMT	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/edinburgh-castle-hotel/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/edinburgh-castle-hotel/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/central-hotel/)
21:54:01	1173/1173	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/charlie-chans/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/charlie-chans/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/charlie-chans/)
21:54:01	1167/1167	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/city-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/city-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/city-hotel/)
21:54:02	1183/1183	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/city-of-sydney-rsl/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/city-of-sydney-rsl/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/city-of-sydney-rsl/)
21:54:02	1163/1163	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/cohi-bar/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/cohi-bar/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/cohi-bar/)
21:54:03	1167/1167	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/cruise-bar/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/cruise-bar/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/cruise-bar/)
21:54:03	1191/1191	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/eden-bar-restaurant/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/eden-bar-restaurant/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/eden-bar-restaurant/)
21:54:04	1197/1197	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/firefly-wine-tapas-bar/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/firefly-wine-tapas-bar/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/firefly-wine-tapas-bar/)
21:54:04	1165/1165	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/harts-pub/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/harts-pub/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/harts-pub/)
21:54:05	1177/1177	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/haymarket-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/haymarket-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/haymarket-hotel/)
21:54:05	1163/1163	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/helm-bar/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/helm-bar/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/helm-bar/)
21:54:06	1175/1175	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/hotel-chambers/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/hotel-chambers/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/hotel-chambers/)
21:54:06	1177/1177	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/hotel-clarendon/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/hotel-clarendon/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/hotel-clarendon/)
21:54:07	1179/1179	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/hotel-coronation/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/hotel-coronation/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/hotel-coronation/)
21:54:07	1183/1183	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/lord-roberts-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/lord-roberts-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/lord-roberts-hotel/)
21:54:08	52424/52424	---MC-	200	added ('OK')	text/html	date:Fri,%2004%20Nov%202011%2010:54:09%20GMT	http://www.sydneyhappyhour.com/sydney-bars/north-shore/the-blue-gum-hotel/	www.sydneyhappyhour.com/sydney-bars/north-shore/the-blue-gum-hotel/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/lord-roberts-hotel/)
21:54:09	1179/1179	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/lord-wolseley/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/lord-wolseley/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/lord-wolseley/)
21:54:09	1173/1173	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-lowenbrau/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-lowenbrau/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-lowenbrau/)
21:54:10	1182/1182	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/maloneys-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/maloneys-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/maloneys-hotel/)
21:54:10	1169/1169	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/mars-lounge/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/mars-lounge/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/mars-lounge/)
21:54:11	1179/1179	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/martin-place-bar/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/martin-place-bar/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/martin-place-bar/)
21:54:11	1163/1163	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/mos-cafe/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/mos-cafe/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/mos-cafe/)
21:54:11	3066/3066	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/mrs-bs/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/mrs-bs/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/mrs-bs/)
21:54:12	1177/1177	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/one-world-sport/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/one-world-sport/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/one-world-sport/)
21:54:12	1174/1174	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/pj-obriens/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/pj-obriens/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/pj-obriens/)
21:54:13	1177/1177	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-pontoon-bar/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-pontoon-bar/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-pontoon-bar/)
21:54:13	1181/1181	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/red-oak-beer-cafe/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/red-oak-beer-cafe/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/red-oak-beer-cafe/)
21:54:14	1161/1161	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/roofbar/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/roofbar/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/roofbar/)
21:54:14	1180/1180	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/rosies-tavern/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/rosies-tavern/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/rosies-tavern/)
21:54:14	1177/1177	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/sanctuary-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/sanctuary-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/sanctuary-hotel/)
21:54:15	1184/1184	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/scruffy-murphys/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/scruffy-murphys/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/scruffy-murphys/)
21:54:15	1159/1159	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/scubar/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/scubar/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/scubar/)
21:54:16	1169/1169	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/searock-bar/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/searock-bar/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/searock-bar/)
21:54:16	1177/1177	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-shark-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-shark-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-shark-hotel/)
21:54:17	1187/1187	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/sir-john-young-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/sir-john-young-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/sir-john-young-hotel/)
21:54:17	1163/1163	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/slip-inn/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/slip-inn/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/slip-inn/)
21:54:18	1165/1165	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/small-bar/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/small-bar/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/small-bar/)
21:54:18	1187/1187	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/statement-lounge-bar/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/statement-lounge-bar/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/statement-lounge-bar/)
21:54:19	1185/1185	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/sydney-bowlers-club/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/sydney-bowlers-club/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/sydney-bowlers-club/)
21:54:19	1183/1183	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-arthouse-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-arthouse-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-arthouse-hotel/)
21:54:20	1187/1187	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-australian-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-australian-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-australian-hotel/)
21:54:20	2798/2798	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-belvedere-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-belvedere-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-belvedere-hotel/)
21:54:21	1185/1185	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-beresford-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-beresford-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-beresford-hotel/)
21:54:21	1177/1177	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-clare-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-clare-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-clare-hotel/)
21:54:22	1177/1177	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-clock-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-clock-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-clock-hotel/)
21:54:22	1185/1185	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-colombian-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-colombian-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-colombian-hotel/)
21:54:23	51899/51899	---MC-	200	added ('OK')	text/html	date:Fri,%2004%20Nov%202011%2010:54:24%20GMT	http://www.sydneyhappyhour.com/sydney-bars/south-west-sydney/woolpack-hotel/	www.sydneyhappyhour.com/sydney-bars/south-west-sydney/woolpack-hotel/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-colombian-hotel/)
21:54:24	1187/1187	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-courthouse-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-courthouse-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-courthouse-hotel/)
21:54:24	1181/1181	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-establishment/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-establishment/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-establishment/)
21:54:24	1179/1179	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-forbes-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-forbes-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-forbes-hotel/)
21:54:25	1183/1183	---M--	200	added ('OK')	text/xml	etag:%2258690b3a31c77a7fc624348eb895484c%22	http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-glenmore-hotel/feed/	www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-glenmore-hotel/feed/index.html	(from http://www.sydneyhappyhour.com/sydney-bars/sydney-cbd/the-glenmore-hotel/)
